"item_id","item","agg1","agg2","unidades_30d","precio_prom_brl","expansion"
"6482405960","Bomba Inflador De Ar Elétrico Portátil Bivolt 3 Bicos Colchão Inflável Piscina Boia 50w Haixia 127/220v","Esportes e Fitness","Camping, Caça e Pesca","919","47","Tier 2 — llevaría a 15.000 items"
"6225380196","Garrafa Térmica 800ml Água Gelada Squeeze Inox Esporte Café Quente Só-lar Azul","Esportes e Fitness","Camping, Caça e Pesca","917","36","Tier 2 — llevaría a 15.000 items"
"4318916588","Garrafa Térmica Termolar Magic Pump 1l Preta Preto","Esportes e Fitness","Camping, Caça e Pesca","912","59","Tier 2 — llevaría a 15.000 items"
"4306724981","Garrafa Térmica Quick Flip Stanley Preto 710ml","Esportes e Fitness","Camping, Caça e Pesca","911","186","Tier 2 — llevaría a 15.000 items"
"4204168329","Chumbo Esferico (1 Kg) Esfera Granulado - Perdiz","Esportes e Fitness","Camping, Caça e Pesca","905","37","Tier 2 — llevaría a 15.000 items"
"6191335498","Lanterna Mais Forte Do Mundo Recarregável Tática Potente Led Apfer Branco Preto","Esportes e Fitness","Camping, Caça e Pesca","898","50","Tier 2 — llevaría a 15.000 items"
"6410474352","Kit 12 Latas Refil Ntk 227g Camping  + 01 Maçarico Laranja","Esportes e Fitness","Camping, Caça e Pesca","895","138","Tier 2 — llevaría a 15.000 items"
"5323969360","Garrafa Termica Inox 500ml Camping Viagem Cafe Agua Original Metálico","Esportes e Fitness","Camping, Caça e Pesca","892","38","Tier 2 — llevaría a 15.000 items"
"4314803273","Lanterna Tática T9 Led Cree Recarregável Usb Zoom Ajustável 1000 Metros 5 Modos Ipx4 Alumínio Resistente Luz Branca Camping Pesca Emergência Life Play Tech Preta","Esportes e Fitness","Camping, Caça e Pesca","890","38","Tier 2 — llevaría a 15.000 items"
"4244610470","Molinete Joyfox Dc Alumínio 4000 Para Pesca Com 1 Rolamento E Fricção De 8 Kg Prateado Direito/esquerdo","Esportes e Fitness","Camping, Caça e Pesca","889","59","Tier 2 — llevaría a 15.000 items"
"4233740645","Bolsa Termica Marmita Lancheira Grande Alça Ombro Trabalho Academia Passeio Azul","Esportes e Fitness","Camping, Caça e Pesca","880","35","Tier 2 — llevaría a 15.000 items"
"3134862250","Linha De Pesca Multifilamento 500m  15-20-30-40-50-60-100 Lb","Esportes e Fitness","Camping, Caça e Pesca","879","62","Tier 2 — llevaría a 15.000 items"
"4307326515","Canivete Inox De Bolso E Cinto Dobrável Com Presilha E Trava Estilo Aço Zebu Marca T7 Prateado","Esportes e Fitness","Camping, Caça e Pesca","879","24","Tier 2 — llevaría a 15.000 items"
"4862945080","Balança Portátil Digital 50kg Para Mala Viagem Bagagem Pesca","Esportes e Fitness","Camping, Caça e Pesca","878","19","Tier 2 — llevaría a 15.000 items"
"4206805157","Garrafa Térmica 500ml Aço Inox Dupla Camada Antivazamento Portátil Com Tampa Rosqueável Para Café Chá Água Bebidas Design Moderno Preto Swave","Esportes e Fitness","Camping, Caça e Pesca","877","36","Tier 2 — llevaría a 15.000 items"
"4628802296","Vittak Garrafa Térmica Água Aço Inox 500ml Portátil Leve Segura Resistente Moderna Prateado","Esportes e Fitness","Camping, Caça e Pesca","872","33","Tier 2 — llevaría a 15.000 items"
"5333067590","Lampião Lâmpada Luz Led Usb Recarregavel Barraca Acampamento Led Branco 127/220v","Esportes e Fitness","Camping, Caça e Pesca","870","47","Tier 2 — llevaría a 15.000 items"
"4160207023","Balança Digital Suspensa 100kg 200kg Alta Precisão Laranja-claro","Esportes e Fitness","Camping, Caça e Pesca","862","47","Tier 2 — llevaría a 15.000 items"
"6238520504","Lanterna De Cabeça Com Sensor De Presença A Prova De Chuvas Branco Preto","Esportes e Fitness","Camping, Caça e Pesca","859","29","Tier 2 — llevaría a 15.000 items"
"4200066041","Bomba Elétrica Inflador Encher Colchão Boias Piscinas Bivolt Gurumania","Esportes e Fitness","Camping, Caça e Pesca","858","57","Tier 2 — llevaría a 15.000 items"
"5389074688","Carretilha De Pesca 7.2:1/5 Rolamentos 10kg Direito Vermelho","Esportes e Fitness","Camping, Caça e Pesca","857","55","Tier 2 — llevaría a 15.000 items"
"6202913526","Lanterna Tática Led Sofirn Sp35t 3800 Lúmens Alcance 280m Usb Branco Preto","Esportes e Fitness","Camping, Caça e Pesca","855","222","Tier 2 — llevaría a 15.000 items"
"6160384660","Garrafa Térmica Inox 800ml Água Squeeze Academia Trabalho Viagem Parede Dupla Vácuo Quente Frio Café Tampa Com Abridor Alça Anti Vazamento Uso Diário Preto","Esportes e Fitness","Camping, Caça e Pesca","848","33","Tier 2 — llevaría a 15.000 items"
"6089292444","Garrafa Térmica Termolar Lúmina Bomba De Pressão 1l","Esportes e Fitness","Camping, Caça e Pesca","847","75","Tier 2 — llevaría a 15.000 items"
"4477573855","Vittak Garrafa Térmica 1,9 Litros Café Chá Leite Quente E Fria Inox Airpot Ampola De Vidro Hotel Escritório Consultório Empresas","Esportes e Fitness","Camping, Caça e Pesca","844","72","Tier 2 — llevaría a 15.000 items"
"6204709774","Copo Térmico Gigante 1,2l Inox Com Tampa E Canudo Rosa Intenso Cor Pura / Material Fosco","Esportes e Fitness","Camping, Caça e Pesca","839","50","Tier 2 — llevaría a 15.000 items"
"3347647193","Bolsa Térmica Para Marmita Pequena Academia Camping Passeio","Esportes e Fitness","Camping, Caça e Pesca","835","24","Tier 2 — llevaría a 15.000 items"
"6175355588","Lampião Led Solar Lanterna Trabalho Recarregável Usb Camping Amarelo Usb","Esportes e Fitness","Camping, Caça e Pesca","835","49","Tier 2 — llevaría a 15.000 items"
"6233721944","Garrafa 800ml Térmica Inox Academia Esportiva Água Gelada Rosa-claro","Esportes e Fitness","Camping, Caça e Pesca","828","33","Tier 2 — llevaría a 15.000 items"
"3512214587","Kit Pesca Esportiva Summer Estojo Anzol Nickel Variedade Captura Peixes","Esportes e Fitness","Camping, Caça e Pesca","827","53","Tier 2 — llevaría a 15.000 items"
"5527777218","Térmica Tereré Garrafa 2,5l Inox Frio 24 Horas Quente Frio Cinza","Esportes e Fitness","Camping, Caça e Pesca","825","96","Tier 2 — llevaría a 15.000 items"
"4329777365","Lanterna Tática Militar Led Potente Bmax P90 Profissional Preta","Esportes e Fitness","Camping, Caça e Pesca","823","106","Tier 2 — llevaría a 15.000 items"
"5065078948","Alicate De Pesca Bestfer Bico Longo 8,5  22cm Em Aço Inox Laranja","Esportes e Fitness","Camping, Caça e Pesca","821","41","Tier 2 — llevaría a 15.000 items"
"1758073881","Bolsa Porta Celular/documento Smart Case Quadro Bike Preto","Esportes e Fitness","Ciclismo","1093","23","Tier 2 — llevaría a 15.000 items"
"4413541196","Corrente Cadeado Para Bicicleta Moto Trava Tranca C/ Segredo Preto","Esportes e Fitness","Ciclismo","1093","35","Tier 2 — llevaría a 15.000 items"
"5979024944","Cinto Porta Numero Para Corrida Triathlon Ciclismo Carbo Gel Preto","Esportes e Fitness","Ciclismo","1073","19","Tier 2 — llevaría a 15.000 items"
"4243419583","Bomba De Ar Portátil Digital Compressor Pneu Carro Moto Bike Preto 127/220v","Esportes e Fitness","Ciclismo","1067","80","Tier 2 — llevaría a 15.000 items"
"4437188489","Kit 2 Cintos Porta Número Corrida Triathlon Ciclismo Preto","Esportes e Fitness","Ciclismo","1049","28","Tier 2 — llevaría a 15.000 items"
"4212813041","Pedal Bicicleta Aluminio Plataforma Ampla Bike Mtb Rosca Grossa 9/16 Com Refletores Rosca Inglesa Antiderrapante Leve Resistente Cor Preto Sign","Esportes e Fitness","Ciclismo","1042","29","Tier 2 — llevaría a 15.000 items"
"5724828204","Farol Buzina De Bike Recarregável Usb Lanterna Para Bicicleta Luz Led Branca Potente Resistente A Água Cor Preto","Esportes e Fitness","Ciclismo","1033","26","Tier 2 — llevaría a 15.000 items"
"3596084313","Kit 2 Camaras De Ar Bicicleta Bike Aro 26 - Bico Grosso Tipo Da Válvula Schrader","Esportes e Fitness","Ciclismo","1022","25","Tier 2 — llevaría a 15.000 items"
"5709616968","Chave Extrator Pino Corrente Moto Ferramenta Profissional Extratora Bike Bicicleta Tamanho 420,428,520,525,530 Alta Precisão Qualidade E Durabilidade Sign","Esportes e Fitness","Ciclismo","1007","22","Tier 2 — llevaría a 15.000 items"
"5142123542","Pedal Plataforma Absolute Brutus Flat 9/16 Bike Bmx Mtb Preto","Esportes e Fitness","Ciclismo","999","36","Tier 2 — llevaría a 15.000 items"
"5463447820","Freio Shimano Hidráulico Br-mt200 Preto Traseiro 1700mm","Esportes e Fitness","Ciclismo","986","153","Tier 2 — llevaría a 15.000 items"
"4119346493","Camisa Premium Ciclismo Manga Curta Masculino Bike Speed Mtb","Esportes e Fitness","Ciclismo","983","50","Tier 2 — llevaría a 15.000 items"
"4020410563","Bolsa Quadro Bicicletal Impermeável Suporte Celular Bike Preto","Esportes e Fitness","Ciclismo","977","46","Tier 2 — llevaría a 15.000 items"
"5524213124","Farol Bike Recarregável Usb 8 Leds T6 Lanterna Bicicleta Profissional Led Super Potente Powerbank Ciclismo Forte Luz Branca","Esportes e Fitness","Ciclismo","950","115","Tier 2 — llevaría a 15.000 items"
"4010196310","Manopla Punho Bike Light Tsw Silicone Gel Conforto Aderencia","Esportes e Fitness","Ciclismo","947","27","Tier 2 — llevaría a 15.000 items"
"5305004524","Kit Lanterna E Farol Bicicleta Potente 6 Leds Recarregável Preto","Esportes e Fitness","Ciclismo","944","58","Tier 2 — llevaría a 15.000 items"
"3619938809","Suporte Para Pendurar Bicicleta De Parede Horizontal Preto Passador De Cadeado","Esportes e Fitness","Ciclismo","931","33","Tier 2 — llevaría a 15.000 items"
"5760120998","Descanso Central Pezinho Bike Apoio Reforçado Em Ligas De Alumínio Com Regulagem De Altura Bicicleta Mtb Speed Aro 20 A 29 Ajustável Antiderrapante Cor Preto Sign","Esportes e Fitness","Ciclismo","930","23","Tier 2 — llevaría a 15.000 items"
"4339318675","Banco Bicicleta Selim Bicicleta Gta Comfort Gel Tech Refletor Elastomero Preto 10 Cm 20 Cm","Esportes e Fitness","Ciclismo","922","34","Tier 2 — llevaría a 15.000 items"
"5943704682","Farol Led Bike Luz Lanterna Bicicleta Light Recarregável Usb Preto","Esportes e Fitness","Ciclismo","915","37","Tier 2 — llevaría a 15.000 items"
"4091118229","Óculos Esportivo Ciclismo Beachtenis Pesca Corrida Uv400","Esportes e Fitness","Ciclismo","912","35","Tier 2 — llevaría a 15.000 items"
"5763552526","Óculos Esportivo Ciclismo Corrida Pesca Volei Beachtenis","Esportes e Fitness","Ciclismo","912","39","Tier 2 — llevaría a 15.000 items"
"4500329169","Suporte De Chão Tudo Bike Para Bicicletas Aro 24 A 29 Antiferrugem Preto","Esportes e Fitness","Ciclismo","912","24","Tier 2 — llevaría a 15.000 items"
"3996713503","Pé De Apoio Bike Ajustável Antiderrapante Descanso Lateral Bicicleta Pezinho Reforçado Ex Decor Preto","Esportes e Fitness","Ciclismo","904","22","Tier 2 — llevaría a 15.000 items"
"4455290981","Bomba De Ar De Pé Luatek Manual Alta Pressão Lkd-210 Com Manômetro Para Bicicletas Azul","Esportes e Fitness","Ciclismo","898","31","Tier 2 — llevaría a 15.000 items"
"4440640891","Óculos Esportivo Movement De Corrida Bike Beach Tennis Uv400","Esportes e Fitness","Ciclismo","898","95","Tier 2 — llevaría a 15.000 items"
"4161439927","Capa De Selim Em Gel Para Bancos Ergométrica E Bicicleta Cor Preto Marca Legna","Esportes e Fitness","Ciclismo","896","26","Tier 2 — llevaría a 15.000 items"
"1353122693","Par De Luvas Gel Ciclismo Dedo Curto Bike Academia Proteção","Esportes e Fitness","Ciclismo","884","30","Tier 2 — llevaría a 15.000 items"
"3879103749","Kit Remendo Bike Pneu Camara De Ar +10 Reparos Estrela Vipal","Esportes e Fitness","Ciclismo","862","25","Tier 2 — llevaría a 15.000 items"
"5655394796","Kit Farol E Lanterna Bike 6 Leds Recarregável Usb Potente Compacto Resistente À Chuva - Spirobol Preto","Esportes e Fitness","Ciclismo","854","58","Tier 2 — llevaría a 15.000 items"
"4035889337","Camara De Ar Aro 26 Kenda Bike Bico Grosso Balão Mtb Tipo Da Válvula Schrader","Esportes e Fitness","Ciclismo","842","20","Tier 2 — llevaría a 15.000 items"
"5862823018","Capacete Ciclismo Masculino Bike Feminino Mtb Leve Bicicleta","Esportes e Fitness","Ciclismo","837","60","Tier 2 — llevaría a 15.000 items"
"5729045162","Banco Bicicleta Selim Bicicleta Gta Comfort Gel Tech Refletor Elastomero Preto 10 Cm 20 Cm","Esportes e Fitness","Ciclismo","836","34","Tier 2 — llevaría a 15.000 items"
"3917649437","Freio A Disco Mecânico Absolute Para Bike Com Rotor 160mm E Pastilha","Esportes e Fitness","Ciclismo","834","32","Tier 2 — llevaría a 15.000 items"
"4413776375","Capa Cobrir Bicicleta Elétrica Anti Risco Impermeável Preto Universal","Esportes e Fitness","Ciclismo","826","40","Tier 2 — llevaría a 15.000 items"
"5370605838","Passador Alavanca Marchas Rapid Fire Gts 3x7 21v Bike","Esportes e Fitness","Ciclismo","825","28","Tier 2 — llevaría a 15.000 items"
"4572042609","Pedal Gts Plataforma Aluminio Bike Par Preto","Esportes e Fitness","Ciclismo","821","30","Tier 2 — llevaría a 15.000 items"
"3676440389","Polo Masculina Lacoste Slim Fit - Original","Esportes e Fitness","Equitação","1034","270","Tier 2 — llevaría a 15.000 items"
"4186446683","Camisa Polo Tecido Tech Costura Laser Tecnologica","Esportes e Fitness","Equitação","972","60","Tier 2 — llevaría a 15.000 items"
"3806436354","Luva Academia Musculação Esporte Neoprene Treino Exercícios","Esportes e Fitness","Fitness e Musculação","1096","39","Tier 2 — llevaría a 15.000 items"
"3990045459","Halter Peso 1kg Bola Emborrachado Par Exercício Em Casa Academia Ginástica Fisioterapia Crossfit Cor Preto Preto","Esportes e Fitness","Fitness e Musculação","1091","40","Tier 2 — llevaría a 15.000 items"
"2112459767","Straps Com Munhequeira, Musculação, Academia Profissional","Esportes e Fitness","Fitness e Musculação","1073","30","Tier 2 — llevaría a 15.000 items"
"5309287354","Bandagem Elástica Adesiva Faixa De Atadura 3 Un. De 10cm","Esportes e Fitness","Fitness e Musculação","1061","38","Tier 2 — llevaría a 15.000 items"
"6247830144","Luva Academia Protetor Mão Treino Luva Para Musculacao Grip Preto 9cm Topline Brasil Unico","Esportes e Fitness","Fitness e Musculação","1059","20","Tier 2 — llevaría a 15.000 items"
"3229102306","Kit 4un Bandagem Elástica Flexível S/ Látex 5cm Várias Cores","Esportes e Fitness","Fitness e Musculação","1058","29","Tier 2 — llevaría a 15.000 items"
"4208339085","Arco Anel Pilates Yoga Fisioterapia Preto 37 Cm Metal Com Eva","Esportes e Fitness","Fitness e Musculação","1047","36","Tier 2 — llevaría a 15.000 items"
"5713460438","Tala Strap Para Crossfit E Academia De Algodão Preto","Esportes e Fitness","Fitness e Musculação","1040","19","Tier 2 — llevaría a 15.000 items"
"4113776295","Elastico Para Exercicios Kit 5 Elastico Exercicio Cor Cores","Esportes e Fitness","Fitness e Musculação","1033","19","Tier 2 — llevaría a 15.000 items"
"5704201786","Kit 3 Faixas Elástica Thera Band Exercício Fisioterapia Yoga Cor Variadas","Esportes e Fitness","Fitness e Musculação","1031","22","Tier 2 — llevaría a 15.000 items"
"3697761131","Bola Suiça Pilates Fisio 65cm + Faixa Elastica + 5 Mini Band Bola De Pilates Elásticos","Esportes e Fitness","Fitness e Musculação","1023","64","Tier 2 — llevaría a 15.000 items"
"4165978695","Bola Suíça Fitball Justgofit 65cm Antiestouro Yoga Pilates Roxo","Esportes e Fitness","Fitness e Musculação","1003","44","Tier 2 — llevaría a 15.000 items"
"4618958067","Equipamento Auxiliar Profissional Para Treino De Abdominais Cinza-escuro","Esportes e Fitness","Fitness e Musculação","978","60","Tier 2 — llevaría a 15.000 items"
"5507179214","Fita Kinesio Tape 5 Metros Bandagem Elástica Adesiva Taping Fisioterapia Suporte Muscular Estabilização Articular... Sortido","Esportes e Fitness","Fitness e Musculação","978","19","Tier 2 — llevaría a 15.000 items"
"3622231215","Faixa Elástica Rubber Fit Mini Band Multicolor - Kit De 5","Esportes e Fitness","Fitness e Musculação","975","35","Tier 2 — llevaría a 15.000 items"
"3746120721","Silicone Spray Lubrificar Esteira Ergométrica Academia 400ml","Esportes e Fitness","Fitness e Musculação","964","29","Tier 2 — llevaría a 15.000 items"
"3928658360","Par Strap Academia Musculação 100% Algodão Crossfit Lpo Pro Preto","Esportes e Fitness","Fitness e Musculação","964","19","Tier 2 — llevaría a 15.000 items"
"3658490697","Kit C/ 2 Blocos De Yoga Para Exercícios Alongamento Pilates Meditação Tijolo Funcional Alongamento Ioga Cor Preto Jcanova Store","Esportes e Fitness","Fitness e Musculação","953","43","Tier 2 — llevaría a 15.000 items"
"6474379088","Kit Faixa Elástica Treino Fitness - Band Pilates Elásticos Preto-roxo-vermelho-amarelo","Esportes e Fitness","Fitness e Musculação","946","54","Tier 2 — llevaría a 15.000 items"
"3757043862","Mini Bicicleta Ergométrica Cicloergômetro Pedalinho Odin Fit","Esportes e Fitness","Fitness e Musculação","943","152","Tier 2 — llevaría a 15.000 items"
"5383539548","Faixa Elástica Kit 3 Thera Band Exercicios Fisioterapia Sortido","Esportes e Fitness","Fitness e Musculação","935","22","Tier 2 — llevaría a 15.000 items"
"3571734287","Bola De Pilates Suíça Justgofit 65cm Cinza Com Bomba Antiestouro","Esportes e Fitness","Fitness e Musculação","920","43","Tier 2 — llevaría a 15.000 items"
"4059909073","Luva Musculação Academia Hand Grip Protetor Treino Mão Calos","Esportes e Fitness","Fitness e Musculação","912","19","Tier 2 — llevaría a 15.000 items"
"3608582865","Strap Com Munhequeira Musculação Velcro Ajustável Grip Par","Esportes e Fitness","Fitness e Musculação","901","66","Tier 2 — llevaría a 15.000 items"
"5362401910","Luva Para Academia Treino Fitness Crossfit Unissex","Esportes e Fitness","Fitness e Musculação","901","21","Tier 2 — llevaría a 15.000 items"
"4079520613","Vittak Corda De Pular Cross Speed Rope Rolamento Profissional Fit Silicone Cor Azul","Esportes e Fitness","Fitness e Musculação","889","14","Tier 2 — llevaría a 15.000 items"
"6238081022","Equipamento Auxiliar Deabdominais Fitness Muscular Abdominal Suporte Para Celular Não Incluído (cor Aleatória)","Esportes e Fitness","Fitness e Musculação","889","62","Tier 2 — llevaría a 15.000 items"
"5266827498","Kit Tubing Elástico 11 Itens Extensor Para Treinamento Funcional Pilates Fisioterapia Academia Ginastica Musculação Marca Ex Decor Multicolor","Esportes e Fitness","Fitness e Musculação","885","38","Tier 2 — llevaría a 15.000 items"
"4409222227","Par De Halter Bola Emborrachado Exercício Ginástica Fisioterapia Academia 2kg Peso Para Exercício Fisioterapia Ginástica 2 Kg Cor Preto","Esportes e Fitness","Fitness e Musculação","874","57","Tier 2 — llevaría a 15.000 items"
"2706813762","Elástico Treino Extensor Exercícios Academia Em Casa Fitness","Esportes e Fitness","Fitness e Musculação","871","35","Tier 2 — llevaría a 15.000 items"
"4087210271","Kit Faixas Elasticas Musculaçao, Super Band Elasticos Treino Vermelho","Esportes e Fitness","Fitness e Musculação","871","56","Tier 2 — llevaría a 15.000 items"
"2927385401","Luva Musculação Neoprene Antiderrapante Crossfit Treino","Esportes e Fitness","Fitness e Musculação","867","40","Tier 2 — llevaría a 15.000 items"
"4612739371","Kinesiology Tape Fita Kinésio Sportstape Bandagem Elástica Cor Preto","Esportes e Fitness","Fitness e Musculação","865","19","Tier 2 — llevaría a 15.000 items"
"3649470179","Kit Super Band 3 Intensidades Odin Fit Elasticos Power [preto, Violeta-escuro, Azul]","Esportes e Fitness","Fitness e Musculação","856","114","Tier 2 — llevaría a 15.000 items"
"4289436851","Par De Halter Bola Emborrachado Exercício Em Casa Academia Ginástica Fisioterapia Crossfit 1kg Cor Preto","Esportes e Fitness","Fitness e Musculação","846","33","Tier 2 — llevaría a 15.000 items"
"4415840857","Bola Pilates Suiça Yoga Abdominal Gym Ball 55cm Bomba Cor Roxo","Esportes e Fitness","Fitness e Musculação","839","49","Tier 2 — llevaría a 15.000 items"
"3948148311","3 Bandagem Elástica Autoadesiva Flexível Pet Atadura 10cm","Esportes e Fitness","Fitness e Musculação","838","40","Tier 2 — llevaría a 15.000 items"
"5501823340","Joelheira Compressão Tensor Joelho Alivia Dores Crossfit Esportivo Academia Ortopédica Imobilizador Estabilizador... Preto Único","Esportes e Fitness","Fitness e Musculação","837","27","Tier 2 — llevaría a 15.000 items"
"6500343494","20 Itens: Elasticos Extensor Miniband Crosstube Thera Corda","Esportes e Fitness","Fitness e Musculação","832","53","Tier 2 — llevaría a 15.000 items"
"5348576976","Kit 4 Fitas Kinesio Tape Fita Bandagem Elástica Taping Fisioterapia E Tratamentos Musculares 5 Metros Cores Sortidas - Lupita","Esportes e Fitness","Fitness e Musculação","823","37","Tier 2 — llevaría a 15.000 items"
"3784053455","Kit Chuteira Futsal Impactor + Meião Bolsa Caneleira Relógio","Esportes e Fitness","Futebol","1099","78","Tier 2 — llevaría a 15.000 items"
"4214528115","Apito Profissional Fox 40 Classic Juiz Com Cordão 115 Decibéis Cor Preto","Esportes e Fitness","Futebol","1039","23","Tier 2 — llevaría a 15.000 items"
"4862502206","Kit Chuteira Society Adulto Infantil Impactor + Meião Bolsa","Esportes e Fitness","Futebol","1026","69","Tier 2 — llevaría a 15.000 items"
"1827410863","Meia Esportiva Futsocks Antiderrapante Futebol Cano Medio","Esportes e Fitness","Futebol","1021","19","Tier 2 — llevaría a 15.000 items"
"6417335600","Kit 2 Shorts 2 Em 1 Masculino Dryfit Academia Azul E Preto Liso Gg","Esportes e Fitness","Futebol","1020","57","Tier 2 — llevaría a 15.000 items"
"4166043955","Camisa Palmeiras Away 25/26 Torcedor Masculina","Esportes e Fitness","Futebol","1017","179","Tier 2 — llevaría a 15.000 items"
"4198884500","Bola De Futebol Para Campo 22 I Topper Cor Branco/verde Mar/preto","Esportes e Fitness","Futebol","1009","62","Tier 2 — llevaría a 15.000 items"
"5398406226","Bola De Futebol Society Topper Ultra Colagem Dupla Oficial","Esportes e Fitness","Futebol","1009","63","Tier 2 — llevaría a 15.000 items"
"3888584577","Chuteira Futsal/salão+palmilha Oferta Únicacolada Ecosturada","Esportes e Fitness","Futebol","986","85","Tier 2 — llevaría a 15.000 items"
"3957626523","Camisa Casual Corinthians Algodão Preta Licenciada","Esportes e Fitness","Futebol","962","128","Tier 2 — llevaría a 15.000 items"
"2950313696","Shorts Calção Futebol Academia Treino Corrida Penalty Adulto","Esportes e Fitness","Futebol","961","52","Tier 2 — llevaría a 15.000 items"
"6202546410","Chuteira Futsal Umbr Pro 5 Club Salão Quadra Macia Promoção","Esportes e Fitness","Futebol","952","107","Tier 2 — llevaría a 15.000 items"
"6042568568","Kit 6 Pares Meia Antiderrapante Esportiva Futebol Treino","Esportes e Fitness","Futebol","932","47","Tier 2 — llevaría a 15.000 items"
"5580187830","Bola De Futebol De Campo Topper Ultra Dupla Colagem Cor Dourado","Esportes e Fitness","Futebol","932","64","Tier 2 — llevaría a 15.000 items"
"4032394945","Kit 10 Cones Demarcatorio Treino Agilidade Futebol Futsal","Esportes e Fitness","Futebol","905","24","Tier 2 — llevaría a 15.000 items"
"6417335608","Kit 2 Shorts 2 Em 1 Masculino Dryfit Academia Azul E Preto Liso M","Esportes e Fitness","Futebol","905","61","Tier 2 — llevaría a 15.000 items"
"4103452991","Luva De Goleiro Poker Training Infinity Campo Profissional","Esportes e Fitness","Futebol","897","100","Tier 2 — llevaría a 15.000 items"
"5769384800","Chuteira Futsal Masculino Adulto Infantil Branqueada Ouro","Esportes e Fitness","Futebol","895","100","Tier 2 — llevaría a 15.000 items"
"3392775875","Chuteira Campo Original Unissex Costurada Masculina/feminina","Esportes e Fitness","Futebol","877","99","Tier 2 — llevaría a 15.000 items"
"4429865103","Chuteira Futsal Infantil Dourada Do 26 Ao 35","Esportes e Fitness","Futebol","871","90","Tier 2 — llevaría a 15.000 items"
"4234266641","Apito Profissional Fox 40 Classic Juiz Com Cordão 115 Decibéis Cor Preto","Esportes e Fitness","Futebol","868","22","Tier 2 — llevaría a 15.000 items"
"5459442180","Camiseta Seleção Brasileira Torcedor Nome E No Personalizado","Esportes e Fitness","Futebol","864","50","Tier 2 — llevaría a 15.000 items"
"3918751603","Chuteira Futsal Umbro Pro 5 Bump Club Profissional Reforçada","Esportes e Fitness","Futebol","862","291","Tier 2 — llevaría a 15.000 items"
"5022231220","Kit 2 Shorts 2 Em 1 Masculino Dryfit Academia","Esportes e Fitness","Futebol","857","68","Tier 2 — llevaría a 15.000 items"
"4196326945","Uniforme Infantil Juvenil Time  Camisa E Shorts Varios Times","Esportes e Fitness","Futebol","856","45","Tier 2 — llevaría a 15.000 items"
"3666471923","Camiseta Seleção Brasileira Torcedor Patriota Do Brasil","Esportes e Fitness","Futebol","844","48","Tier 2 — llevaría a 15.000 items"
"3965937657","Sapatilha Híbrida Náutica Pesca Praia Anti Derrapante","Esportes e Fitness","Mergulho","835","42","Tier 2 — llevaría a 15.000 items"
"4028637197","Calça Térmica Masculina Legging Esportiva Com Compressão","Esportes e Fitness","Moda Fitness","1062","59","Tier 2 — llevaría a 15.000 items"
"3909927989","Sapatilha Dancin Ballet Feminina Tecido Meia Pontas","Esportes e Fitness","Moda Fitness","1025","36","Tier 2 — llevaría a 15.000 items"
"3950808135","Kit 4 Blusas Fitness Dry Fit Camiseta Academia Feminina","Esportes e Fitness","Moda Fitness","886","64","Tier 2 — llevaría a 15.000 items"
"2198858586","Camisa Dry Fit Academia Esportiva Com Proteção Uv","Esportes e Fitness","Moda Fitness","878","37","Tier 2 — llevaría a 15.000 items"
"3828368063","Kit 2 Bermuda 2 Em 1  Masculino  Academia Shorts Masculino","Esportes e Fitness","Moda Fitness","875","67","Tier 2 — llevaría a 15.000 items"
"3820779781","Bermuda 2 Em 1 Short Duplo Com Bolso Academia Treino","Esportes e Fitness","Moda Fitness","871","30","Tier 2 — llevaría a 15.000 items"
"6513381292","Meia Poliamida Corrida Lupo Cano Curto Dry Anti Bolha 3pares Preto Logo 41-44 (g)","Esportes e Fitness","Moda Fitness","867","76","Tier 2 — llevaría a 15.000 items"
"3688330538","Bermuda Térmica Masculina Esportiva Corrida Com Bolso","Esportes e Fitness","Moda Fitness","828","46","Tier 2 — llevaría a 15.000 items"
"6195119526","Relógio Smartwatch Redmi Watch 5 Active Caixa Preto","Esportes e Fitness","Monitores Esportivos","859","218","Tier 2 — llevaría a 15.000 items"
"2617064350","Kit 20 Prs Protetor Auricular Plug Espuma Sem Cordão 3m 1100","Esportes e Fitness","Natação","1095","29","Tier 2 — llevaría a 15.000 items"
"3278322413","Kit Óculos De Natação + Touca De Silicone Speedo Adulto","Esportes e Fitness","Natação","1087","66","Tier 2 — llevaría a 15.000 items"
"4270909159","Óculos Infantil Natação Piscina Uv Protetor Ouvido Acoplado","Esportes e Fitness","Natação","1057","42","Tier 2 — llevaría a 15.000 items"
"2198323873","Touca De Natação Speedo De Tecido Xtrafit Cap","Esportes e Fitness","Natação","975","43","Tier 2 — llevaría a 15.000 items"
"4526405085","Protetor Auricular Dormir 2 Pares Natacao Bebe Infantil Tampao Ouvido Silicone Anti Ronco Ruido Estudo Trabalho Viagem Piscina Proteção Auditiva Com Estojo Variado","Esportes e Fitness","Natação","952","19","Tier 2 — llevaría a 15.000 items"
"5958086070","Kit 2 Protetor Auricular Gurumania Silicone Reutilizável Preto Anel Triplo","Esportes e Fitness","Natação","951","25","Tier 2 — llevaría a 15.000 items"
"4296837679","Tampões De Ouvido Com Cancelamento De Ruído Para Dormir Preto-talla Única","Esportes e Fitness","Natação","926","47","Tier 2 — llevaría a 15.000 items"
