"category_id","agg1","agg2"
"456979","Acessórios para Veículos","Peças de Linha Pesada"
"456274","Acessórios para Veículos","Peças de Linha Pesada"
"456583","Acessórios para Veículos","Peças de Linha Pesada"
"456629","Acessórios para Veículos","Peças de Linha Pesada"
"456662","Acessórios para Veículos","Peças de Linha Pesada"
"437921","Acessórios para Veículos","Peças de Linha Pesada"
"456692","Acessórios para Veículos","Peças de Linha Pesada"
"437962","Acessórios para Veículos","Peças de Linha Pesada"
"456595","Acessórios para Veículos","Peças de Linha Pesada"
"456156","Acessórios para Veículos","Peças de Linha Pesada"
"437933","Acessórios para Veículos","Peças de Linha Pesada"
"456597","Acessórios para Veículos","Peças de Linha Pesada"
"437947","Acessórios para Veículos","Peças de Linha Pesada"
"456702","Acessórios para Veículos","Peças de Linha Pesada"
"456710","Acessórios para Veículos","Peças de Linha Pesada"
"456598","Acessórios para Veículos","Peças de Linha Pesada"
"456166","Acessórios para Veículos","Peças de Linha Pesada"
"456716","Acessórios para Veículos","Peças de Linha Pesada"
"456158","Acessórios para Veículos","Peças de Linha Pesada"
"456723","Acessórios para Veículos","Peças de Linha Pesada"
"457325","Acessórios para Veículos","Peças de Linha Pesada"
"456670","Acessórios para Veículos","Peças de Linha Pesada"
"437868","Acessórios para Veículos","Peças de Linha Pesada"
"456346","Acessórios para Veículos","Peças de Linha Pesada"
"456306","Acessórios para Veículos","Peças de Linha Pesada"
"456328","Acessórios para Veículos","Peças de Linha Pesada"
"456700","Acessórios para Veículos","Peças de Linha Pesada"
"455243","Acessórios para Veículos","Peças de Linha Pesada"
"437850","Acessórios para Veículos","Peças de Linha Pesada"
"456612","Acessórios para Veículos","Peças de Linha Pesada"
"456273","Acessórios para Veículos","Peças de Linha Pesada"
"456423","Acessórios para Veículos","Peças de Linha Pesada"
"456677","Acessórios para Veículos","Peças de Linha Pesada"
"456954","Acessórios para Veículos","Peças de Linha Pesada"
"456354","Acessórios para Veículos","Peças de Linha Pesada"
"437937","Acessórios para Veículos","Peças de Linha Pesada"
"456199","Acessórios para Veículos","Peças de Linha Pesada"
"456657","Acessórios para Veículos","Peças de Linha Pesada"
"456947","Acessórios para Veículos","Peças de Linha Pesada"
"456295","Acessórios para Veículos","Peças de Linha Pesada"
"456735","Acessórios para Veículos","Peças de Linha Pesada"
"456733","Acessórios para Veículos","Peças de Linha Pesada"
"456405","Acessórios para Veículos","Peças de Linha Pesada"
"456607","Acessórios para Veículos","Peças de Linha Pesada"
"456179","Acessórios para Veículos","Peças de Linha Pesada"
"457294","Acessórios para Veículos","Peças de Linha Pesada"
"456189","Acessórios para Veículos","Peças de Linha Pesada"
"456627","Acessórios para Veículos","Peças de Linha Pesada"
"456742","Acessórios para Veículos","Peças de Linha Pesada"
"418456","Acessórios para Veículos","Peças de Linha Pesada"
"447370","Acessórios para Veículos","Peças de Linha Pesada"
"456214","Acessórios para Veículos","Peças de Linha Pesada"
"437873","Acessórios para Veículos","Peças de Linha Pesada"
"457297","Acessórios para Veículos","Peças de Linha Pesada"
"456432","Acessórios para Veículos","Peças de Linha Pesada"
"456714","Acessórios para Veículos","Peças de Linha Pesada"
"437835","Acessórios para Veículos","Peças de Linha Pesada"
"456209","Acessórios para Veículos","Peças de Linha Pesada"
"457296","Acessórios para Veículos","Peças de Linha Pesada"
"456719","Acessórios para Veículos","Peças de Linha Pesada"
"456330","Acessórios para Veículos","Peças de Linha Pesada"
"456446","Acessórios para Veículos","Peças de Linha Pesada"
"456510","Acessórios para Veículos","Peças de Linha Pesada"
"456160","Acessórios para Veículos","Peças de Linha Pesada"
"457303","Acessórios para Veículos","Peças de Linha Pesada"
"456666","Acessórios para Veículos","Peças de Linha Pesada"
"456435","Acessórios para Veículos","Peças de Linha Pesada"
"456461","Acessórios para Veículos","Peças de Linha Pesada"
"437851","Acessórios para Veículos","Peças de Linha Pesada"
"447369","Acessórios para Veículos","Peças de Linha Pesada"
"456711","Acessórios para Veículos","Peças de Linha Pesada"
"456590","Acessórios para Veículos","Peças de Linha Pesada"
"456414","Acessórios para Veículos","Peças de Linha Pesada"
"437869","Acessórios para Veículos","Peças de Linha Pesada"
"418455","Acessórios para Veículos","Peças de Linha Pesada"
"456516","Acessórios para Veículos","Peças de Linha Pesada"
"432541","Acessórios para Veículos","Peças de Linha Pesada"
"456967","Acessórios para Veículos","Peças de Linha Pesada"
"456412","Acessórios para Veículos","Peças de Linha Pesada"
"456292","Acessórios para Veículos","Peças de Linha Pesada"
"456286","Acessórios para Veículos","Peças de Linha Pesada"
"437867","Acessórios para Veículos","Peças de Linha Pesada"
"456315","Acessórios para Veículos","Peças de Linha Pesada"
"456717","Acessórios para Veículos","Peças de Linha Pesada"
"456205","Acessórios para Veículos","Peças de Linha Pesada"
"456957","Acessórios para Veículos","Peças de Linha Pesada"
"437895","Acessórios para Veículos","Peças de Linha Pesada"
"456609","Acessórios para Veículos","Peças de Linha Pesada"
"456433","Acessórios para Veículos","Peças de Linha Pesada"
"456497","Acessórios para Veículos","Peças de Linha Pesada"
"456505","Acessórios para Veículos","Peças de Linha Pesada"
"456452","Acessórios para Veículos","Peças de Linha Pesada"
"456708","Acessórios para Veículos","Peças de Linha Pesada"
"432540","Acessórios para Veículos","Peças de Linha Pesada"
"456342","Acessórios para Veículos","Peças de Linha Pesada"
"456632","Acessórios para Veículos","Peças de Linha Pesada"
"456339","Acessórios para Veículos","Peças de Linha Pesada"
"456734","Acessórios para Veículos","Peças de Linha Pesada"
"456981","Acessórios para Veículos","Peças de Linha Pesada"
"456681","Acessórios para Veículos","Peças de Linha Pesada"
"456685","Acessórios para Veículos","Peças de Linha Pesada"
"456277","Acessórios para Veículos","Peças de Linha Pesada"
"456418","Acessórios para Veículos","Peças de Linha Pesada"
"456636","Acessórios para Veículos","Peças de Linha Pesada"
"457333","Acessórios para Veículos","Peças de Linha Pesada"
"457372","Acessórios para Veículos","Peças de Linha Pesada"
"457335","Acessórios para Veículos","Peças de Linha Pesada"
"437837","Acessórios para Veículos","Peças de Linha Pesada"
"456746","Acessórios para Veículos","Peças de Linha Pesada"
"456503","Acessórios para Veículos","Peças de Linha Pesada"
"456703","Acessórios para Veículos","Peças de Linha Pesada"
"456161","Acessórios para Veículos","Peças de Linha Pesada"
"456961","Acessórios para Veículos","Peças de Linha Pesada"
"456284","Acessórios para Veículos","Peças de Linha Pesada"
"437941","Acessórios para Veículos","Peças de Linha Pesada"
"457329","Acessórios para Veículos","Peças de Linha Pesada"
"456219","Acessórios para Veículos","Peças de Linha Pesada"
"456453","Acessórios para Veículos","Peças de Linha Pesada"
"456408","Acessórios para Veículos","Peças de Linha Pesada"
"437939","Acessórios para Veículos","Peças de Linha Pesada"
"456337","Acessórios para Veículos","Peças de Linha Pesada"
"437861","Acessórios para Veículos","Peças de Linha Pesada"
"457317","Acessórios para Veículos","Peças de Linha Pesada"
"456749","Acessórios para Veículos","Peças de Linha Pesada"
"437957","Acessórios para Veículos","Peças de Linha Pesada"
"456335","Acessórios para Veículos","Peças de Linha Pesada"
"456695","Acessórios para Veículos","Peças de Linha Pesada"
"456450","Acessórios para Veículos","Peças de Linha Pesada"
"456739","Acessórios para Veículos","Peças de Linha Pesada"
"456646","Acessórios para Veículos","Peças de Linha Pesada"
"437875","Acessórios para Veículos","Peças de Linha Pesada"
"437896","Acessórios para Veículos","Peças de Linha Pesada"
"456359","Acessórios para Veículos","Peças de Linha Pesada"
"456181","Acessórios para Veículos","Peças de Linha Pesada"
"456311","Acessórios para Veículos","Peças de Linha Pesada"
"456459","Acessórios para Veículos","Peças de Linha Pesada"
"457300","Acessórios para Veículos","Peças de Linha Pesada"
"456619","Acessórios para Veículos","Peças de Linha Pesada"
"456508","Acessórios para Veículos","Peças de Linha Pesada"
"456611","Acessórios para Veículos","Peças de Linha Pesada"
"456713","Acessórios para Veículos","Peças de Linha Pesada"
"243151","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"237421","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"277754","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"237416","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"456037","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"249979","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"46625","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"243152","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"237414","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"46612","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"240693","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"46669","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"238214","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"388851","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"277514","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"447326","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"243164","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"22649","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"242203","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"243567","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"63474","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"440151","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"388601","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"439169","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"388619","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"46611","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"242183","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"432006","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"243793","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"243182","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"388632","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"438410","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"438302","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"388843","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"388598","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"46675","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"46586","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"388834","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"458044","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"46668","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"243235","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"63407","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"63802","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"237418","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"388910","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"388850","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"243153","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"388840","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"430726","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"243582","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"243149","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"242204","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"430545","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"457970","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"440081","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"457957","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"388836","Acessórios para Veículos","Peças de Motos e Quadriciclos"
"431900","Acessórios para Veículos","Peças de Motos e Quadriciclos"
