"item_id","item","unidades_30d","vertical","agg1_ml","agg2_ml","agg3_ml","domain_id"
"1014214683","Breu Colofônia - Depilação - 1 Kg","24","BEAUTY","BEAUTY PROFESSIONAL","ESTHETIC","ESTHETIC SUPPLIES","MLB-DEPILATORY_WAXES"
"6589174954","Kit 12 Pratos Fundos Vidro Duralex Astral 22,2cm Transparente","24","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","TABLETOP","DINNERWARE","MLB-DISHES_PLATES"
"6048696918","Seladora À Vácuo Space Eye 90w Bivolt Preto Para Alimentos Embalagens 25cm 127/220v","24","CONSTRUCTION & INDUSTRY","INDUSTRY","PACKAGING","PACKAGING","MLB-INDUSTRIAL_AND_COMMERCIAL_BAG_SEALERS"
"2730991973","Saco Papel Kraft Delivery 31x19x30 ( 100unid Promoção )","23","CONSTRUCTION & INDUSTRY","INDUSTRY","ADVERTISEMENT & GRAPHIC DESIGN","ADVERTISEMENT & GRAPHIC DESIGN","MLB-COMMERCIAL_AND_EVENT_BAGS"
"6600965318","Luminária Luz Emergência Led 5w 600 Lm Bloco Evo 2 Faróis Recarregável 6000k Branco Cód: 354071404 Avant Pro 127/220v","23","CONSTRUCTION & INDUSTRY","LIGHTING","EMERGENCY & FLOOD LIGHTS","EMERGENCY & FLOOD LIGHTS","MLB-EMERGENCY_LIGHTS"
"1948513793","Tecido Suede Liso Fabricação, Reforma Sofá - 1 Metro","23","CONSTRUCTION & INDUSTRY","INDUSTRY","TEXTIL INDUSTRY","TEXTIL INDUSTRY","MLB-FABRICS"
"4919062644","Câmera Full Ahd Color 2mp Lent 2.8 Colorida Dia Noite Branco Branco","23","CONSTRUCTION & INDUSTRY","SECURITY","CAMERAS, MONITORS & KITS","CAMERAS, MONITORS & KITS","MLB-SURVEILLANCE_CAMERAS"
"4461674465","Fresubin Energy Drink Baunilha 200ml Kit 4 Unidades Baunilha","23","HEALTH","SUPPLEMENTS","OTHERS SUPPLEMENTS","OTHERS SUPPLEMENTS","MLB-SUPPLEMENTS"
"3919776007","Uno All Wild - Jogo De Cartas - Mattel","23","T & B","TOYS AND GAMES","BOARD AND CARD GAMES","BOARD GAMES","MLB-BOARD_AND_CARD_GAMES"
"4405087759","Ramal Digital Intelbras Ts3111 Sem Fio Preto Eco Mode 127/220v","23","TECHNOLOGY","SMARTPHONES & TABLETS","ACCESSORIES & PARTS FOR COMMUNICATION","TELEPHONES","MLB-TELEPHONES"
"4909319988","Kit 10 Calcinhas Fio Duplo Premium Fio Dental Levanta Bumbum","23","FASHION","APPAREL","BASICS","LINGERIE PANTIES","MLB-PANTIES"
"3856952978","Lâmpada Retrô Filamento Led Globo G95 4w Bivolt Luz Quente  110v/220v (bivolt) Branco-quente","23","CONSTRUCTION & INDUSTRY","LIGHTING","BULBS & LED STRIPS","BULBS & LED STRIPS","MLB-LIGHT_BULBS"
"2707510003","Tesoura Colheita Desbaste Raleio Uva Rosa 6pol Corneta 3pçs","23","CONSTRUCTION & INDUSTRY","TOOLS","GARDEN TOOLS","MANUAL GARDEN TOOLS","MLB-PRUNING_SHEARS"
"4403416857","Garfos Espetinho De Bambu Para Petisco Aperitivo 9cm 100un Marca Dr. Luvas Espeto","23","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","TABLETOP","FLATWARE","MLB-APPETIZER_PICKS"
"3684389856","Cortinas Roma 2 X 1,70 - Janela Sala Quarto","23","FURNISHING & HOUSEWARE","TEXTILES","CURTAINS, BLINDS AND ACC","CURTAINS & BLINDS ACC","MLB-MANUAL_INDOOR_CURTAINS_AND_BLINDS"
"1364620478","Travas Limitadora Para Janelas Basculantes 40 Cm - Branca  Branco","23","CONSTRUCTION & INDUSTRY","CONSTRUCTION","DOOR, WINDOW & FENCES","HARDWARE","MLB-DOOR_AND_WINDOW_LATCHES"
"4463200911","Colete Refletivo Verde Sem Bolso Aprovado Livre Verde-limão G Amarelo","23","CONSTRUCTION & INDUSTRY","INDUSTRY","SAFETY EQUIPMENT","SAFETY EQUIPMENT","MLB-REFLECTIVE_VESTS"
"3392775875","Chuteira Campo Original Unissex Costurada Masculina/feminina","23","FASHION","FOOTWEAR","SNEAKERS","FOOTBALL FOOTWEAR","MLB-FOOTBALL_SHOES"
"3906589543","Kit 3 Conjuntos Dry Fit Masculino Academia Fitness Lisa Malh","23","FASHION","APPAREL","CLOTHING","SPORTSWEAR","MLB-SPORTSWEAR_SETS"
"4381911993","Fone De Ouvido Over-ear Lity H09p Com Microfone Para Estudo E Lazer Preto","23","TECHNOLOGY","WEARABLES","HEADPHONES","HEADSETS","MLB-HEADPHONES"
"5474567254","Camisa Braziline Flamengo Torcedor Masculina","23","FASHION","APPAREL","CLOTHING","FOOTBALL SHIRTS","MLB-FOOTBALL_SHIRTS"
"1888988655","Engate Mangueira Flexível Trançado Aço Inox 40 Cm  Prateado Cromado","23","CONSTRUCTION & INDUSTRY","CONSTRUCTION","FAUCETS","BATHROOM FAUCETS","MLB-BATHROOM_FAUCETS_AND_MIXERS"
"4995742800","Kit 10 Panos De Prato Cozinha Branco Liso Pé De Galinha Pintar Colorir Artesanato Atacado Guardanapo Com Bainha Lateral 100% Algodão 66x41cm Elc","23","FURNISHING & HOUSEWARE","TEXTILES","DINING & KITCHEN TEXTILES","KITCHEN APRONS & TOWELS","MLB-KITCHEN_TOWELS"
"5496636790","Dispenser Sabonete Líquido De Parede Premisse Preto 400ml Preta","23","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","BATHROOM","BATHROOM ACCESSORIES","MLB-MANUAL_SOAP_AND_DETERGENT_DISPENSERS"
"4558933275","Miss Queen Sutiã Adesivo Invisível Push Up Plus Size Fino Bege Liso P","23","FASHION","APPAREL","BASICS","KIT UNDERWEAR&UNDERWEAR","MLB-BRAS"
"4124830227","Sabonete Natural Organico Suavetex Baby 80g Camomila E Erva Cidreira","23","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","SOAP","MLB-BAR_SOAPS"
"4512813847","Plástico Bolha Bobina 40x30 Metros Embalagem Proteção Branco","23","CONSTRUCTION & INDUSTRY","INDUSTRY","PACKAGING","PACKAGING","MLB-PACKAGING_ROLLS"
"5670008284","Calça Masculina Plus Size Alfaiataria Tamanho 50 Ao 56","23","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-PANTS"
"6495709084","Câmera De Segurança Interna Externa Wi-fi Smart Ip Prova D'água Com Infravermelho Hd App Yoosee Cor Branco Fergusom","23","CONSTRUCTION & INDUSTRY","SECURITY","CAMERAS, MONITORS & KITS","CAMERAS, MONITORS & KITS","MLB-SURVEILLANCE_CAMERAS"
"3193396778","Camisa Camisa Feminino Social Branca Manga Curta Liso","23","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-SHIRTS"
"6228477706","Fonte Driver Chaveada 12v 25a 100w Para Fita Led Bivolt","23","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","ELECTRONIC, TOOLS & COMPONENTS","ELECTRONIC COMPONENTS","MLB-EMBEDDED_SWITCH_MODE_POWER_SUPPLIES"
"5356396066","Percabonato De Sódio 1kg 100% Puro - Vòng Removedo De Mancha","23","CPG","FOODS","GROCERIES","BAKERY","MLB-SODIUM_BICARBONATE"
"4393449787","Camisa Masculina Texturizada Estilosas","23","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-SHIRTS"
"4467655798","Lixeira Inox Mix Com 3 Divisões 27 Litros Reciclavel Prateado","23","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","CLEANING & LAUNDRY","HOME CLEANING","MLB-WASTE_BASKETS"
"4535957773","Câmera Hdcvi Lite Intelbras Vhl 1220b G8 Hd 1080p 20 Metros Infravermelho Cor Branco","23","CONSTRUCTION & INDUSTRY","SECURITY","CAMERAS, MONITORS & KITS","CAMERAS, MONITORS & KITS","MLB-SURVEILLANCE_CAMERAS"
"4464207713","Inversor Carro 12v/24v Turbo Tomada De Lightning Tipo C 100w","23","CONSTRUCTION & INDUSTRY","CONSTRUCTION","ELECTRICAL","BALLASTS & INVERTERS","MLB-POWER_INVERTERS"
"5026994896","Kit 24 Velas Decorativas Eletrônicas De Led + Baterias +","23","FURNISHING & HOUSEWARE","DECOR","CANDLES AND ACC","CANDLES AND ACC","MLB-CANDLES"
"6230397126","Kit 2 Shorts Feminino Alfaiataria Social Cintura Alta Preto/bege G 40/42","23","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-SHORTS"
"2108097924","Nivea Sabonete Líquido Corporal Creme Soft 250ml","23","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","SOAP","MLB-LIQUID_HAND_AND_BODY_SOAPS"
"1410721461","1 Fio Pendente 3m Soquete Liso E27 Cabo Pp Preto Lustre Preto","23","CONSTRUCTION & INDUSTRY","CONSTRUCTION","ELECTRICAL","CABLES & LAMP HOLDERS","MLB-LAMP_HOLDERS"
"5974785906","Kit 2 Camiseta Americana Canelada Masculina Ribana Premium Kit2 Branco/preto G","23","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-T_SHIRTS"
"3806178225","Spot Led De Embutir Redondo 6w Luz Amarela Empalux Branco","23","CONSTRUCTION & INDUSTRY","LIGHTING","WALL & CEILING LIGHTS","WALL & CEILING LIGHTS","MLB-FLOOR_CEILING_AND_WALL_LIGHTS"
"6333912462","Kit Com 04 Rodinhas De Mala Giratória Encaixe Para Reposição Preto","23","FASHION","APPAREL ACCESSORIES","BAG & BACKPACK","OTHER BAG&BACKPACK","MLB-FASHION_ACCESSORIES"
"3631956481","Spot De Embutir Recuado 12w Led 6500k Redondo Decor - Llum","23","CONSTRUCTION & INDUSTRY","LIGHTING","WALL & CEILING LIGHTS","WALL & CEILING LIGHTS","MLB-FLOOR_CEILING_AND_WALL_LIGHTS"
"3767232406","Rádio Portátil Motobras Rm-pft22ac Am/fm 127/220v","23","HOME ELECTRONICS","AUDIO & GENERAL ELECTRONICS","AUDIO","AMPLIFIERS & RECEIVERS","MLB-AM_FM_SW_RADIOS"
"3859240928","5m Mangueira Led Neon Corte 2,5cm Flex 12v + Fonte Bivolt","23","CONSTRUCTION & INDUSTRY","LIGHTING","BULBS & LED STRIPS","BULBS & LED STRIPS","MLB-LED_STRIPS"
"3593861101","Kit 3 Camisetas Feminina 100% Algodão Gola Alta Atacado","23","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-T_SHIRTS"
"4568566321","Espelho De Mesa Led Maquiagem Com Aumento 10x Usb Moldura Branco","23","FURNISHING & HOUSEWARE","DECOR","MIRRORS & DECORATIVE ART","MIRRORS & DECORATIVE ART","MLB-MIRRORS"
"4057708927","Kit 5 Camisetas Basica Algodão Lisas Gola Redonda Regular","23","FASHION","APPAREL","CLOTHING","SHIRTS","MLB-T_SHIRTS"
"5744145188","Adaptador Dolce Gusto Café Reutilizável Porta Pó Espressocap","23","HOME ELECTRONICS","HOUSEHOLD APPLIANCES PARTS","KITCHEN PARTS","HOME APPLIANCES ACCESSORIES & SPARE PARTS","MLB-REPLACEMENT_COFFEE_POD_HOLDERS"
"4801201340","Collant Meia Manga + Saia Cós Balé Ballet Infantil Juvenil","23","SPORTS","INDOOR SPORTS","BALLET","BALLET","MLB-DANCE_COSTUMES"
"4232695897","Conjunto Blusa Calca Pantalona De Moletinho Clássico Da Moda","23","FASHION","APPAREL","CLOTHING","SWEATERS AND CARDIGANS","MLB-BLOUSES"
"3468758639","Creme Dental Em Gel Closeup Proteção 360º Fresh Red Hot 90g","23","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","ORAL CARE","MLB-TOOTHPASTES"
"5975483792","Vestido Longo Formatura Festa Casamento Madrinha Trilobal","23","FASHION","APPAREL","CLOTHING","DRESSES","MLB-DRESSES"
"4042158179","Fita Dupla Face 3m Adesiva Preta Transparente 3mm 50 Metros Preto Lisa","23","CONSTRUCTION & INDUSTRY","STATIONERY","OFFICE & SCHOOL SUPPLIES","GLUES & TAPES","MLB-ADHESIVE_TAPES"
"3418057979","Enxaguante Bucal Oral-b 100% Sem Álcool Sabor De Menta 1 Litro","23","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","ORAL CARE","MLB-MOUTHWASHES"
"4626192603","L'hermitage Jogo De Copos 6 Peças De Vidro Cameratta Canelado 425ml Cor Água","23","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","TABLETOP","DRINKWARE & ICE","MLB-DRINKING_GLASSES"
"4289516479","Pokemon Cartas Tcg Megaevolução Blister Triplo Drifloon Português","23","T & B","TOYS AND GAMES","BOARD AND CARD GAMES","CARDS GAME","MLB-TRADING_CARD_GAMES"
"6250614468","Óleo Mineral De Motor Moura Automotiva 20w-50 Para Carro Caminhonete 1l","23","VEHICLE PARTS & ACCESSORIES","OILS & FILTERS","OILS","CARS & VANS OILS","MLB-ENGINE_OILS"
"6047333366","Sabonete Em Barra Dove Original 90 G 8 Unidades","23","CPG","CPG PERSONAL CARE","PERSONAL CARE ESSENTIALS","SOAP","MLB-BAR_SOAPS"
"6351923586","10 Sacolas Ecológica 15x20 Ecobag Tecido Algodão Cru Liso Creme","23","CONSTRUCTION & INDUSTRY","INDUSTRY","ADVERTISEMENT & GRAPHIC DESIGN","ADVERTISEMENT & GRAPHIC DESIGN","MLB-COMMERCIAL_AND_EVENT_BAGS"
"6391047960","Forma Lateral Removível 30x30x10cm Quadrada Bolo Fatia Feira Prateado","23","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","KITCHEN HOME","COOKWARE","MLB-KITCHEN_BAKING_DISHES_AND_SHEETS"
"5756600782","Mascara Descartável Tripla Proteção Com Filtro Branco 50 Un Branco","23","HEALTH","HEALTH GOODS","HEALTH PROFESSIONAL","MASK","MLB-SURGICAL_AND_INDUSTRIAL_MASKS"
"6594409714","Switch De Mesa Mercusys De 8 Portas 10 100 1000mbps Ms108g","23","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","PARTS COMPONENTS","PC COMPONENTS","MLB-NETWORK_SWITCHES"
"4600713195","Celular LG B220 3g Dual Sim 32mb Ram 32mb Interna Cor Preto","23","TECHNOLOGY","SMARTPHONES & TABLETS","SMARTPHONES","SMARTPHONES","MLB-CELLPHONES"
"4497881157","Facetas Dental Removível Sorriso Perfeito Temporária (par)","23","HEALTH","HEALTH GOODS","HEALTH PROFESSIONAL","DENTAL SPECIALIZED EQUIPMENT","MLB-DENTAL_PROSTHESES"
"1856972628","Bobina Ignição Magneti Marelli Duster 1.6 16v 2012 2013 2014","23","VEHICLE PARTS & ACCESSORIES","ACC CARS & VANS","CARS & VANS REPLACEMENT PARTS","CARS & VANS ENGINE","MLB-VEHICLE_IGNITION_COILS"
"2149401593","Torneira De Jardim E Tanque Metal Maquina De Lavar Preta C70 Preto Fosco","23","CONSTRUCTION & INDUSTRY","CONSTRUCTION","FAUCETS","BATHROOM FAUCETS","MLB-BATHROOM_FAUCETS_AND_MIXERS"
"3851693735","Espelho Plástico 4x2 Branco 1 Saída Rj45 - Prático E Simples","23","CONSTRUCTION & INDUSTRY","CONSTRUCTION","ELECTRICAL","OTHER ELECTRICAL","MLB-ELECTRICAL_SUPPLIES"
"5487170438","Apoiador Descanso Copos Pedra Natural Borda Ouro Kit 2 Unid","23","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","TABLETOP","DINNERWARE","MLB-COASTERS"
"6244195836","Mini Porta Joias Viagem Portatil Ziper Quadrado Couro","23","FASHION","APPAREL ACCESSORIES","JEWELRY","JEWELRY","MLB-JEWELRY_STANDS_AND_CASES"
"3665712519","Chip Tanque Caixa Cartucho De Manutenção Compatível Com Gx5010 Gx6010 Gx7010 Tecmasternet","23","TECHNOLOGY","IT APPLIANCES","PRINTERS PARTS & ACCESSORIES","PRINTERS PARTS","MLB-TONER_CHIPS"
"1290965983","Vestido Infantil Juvenil Manga Cores Variadas Azul Royal Marinho Rosa Pink Vermelho Branco Coral Pedraria Elegante","23","FASHION","APPAREL","CLOTHING","DRESSES","MLB-DRESSES"
"3797282935","Etiquetas Térmicas 10x15 Alta Qualidade Formato Resma 1000un Gigantes Do Bazar Branco","23","CONSTRUCTION & INDUSTRY","STATIONERY","OFFICE & SCHOOL SUPPLIES","PAPERS","MLB-SCHOOL_AND_OFFICE_PAPERS"
"2796497176","Par Alianças Namoro 4 E 7 Mm Banhada Ouro 18k +  Solitário","23","FASHION","APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","MLB-WEDDING_BANDS"
"5312325318","Toalha Secagem Rapida Nabaiji Microfibra 80x130cm G Piscina","23","FURNISHING & HOUSEWARE","TEXTILES","BATHROOM TEXTILES","TOWELS & TOILET RUGS","MLB-BATH_TOWELS"
"4225861279","Sementes Quiabo Santa Cruz 47 Sakata 1kg","23","VEHICLE PARTS & ACCESSORIES","ACC AGRO VEHICLES & EQUIPMENT","CROPS","CROPS","MLB-AGRICULTURAL_SEEDS"
"5537890488","Blusa  Feminina Gola Alta Manga Longa Blusinha Frio Slim","23","FASHION","APPAREL","CLOTHING","SWEATERS AND CARDIGANS","MLB-SWEATERS_AND_CARDIGANS"
"5017351440","Fio Cobre Nu 27 Awg 0,36mm  Artesanato 125 Gramas+-137,0 Mts","23","CONSTRUCTION & INDUSTRY","CONSTRUCTION","CONSTRUCTION MATERIALS","HEAVY WORK","MLB-METAL_WIRES"
"4598586568","Fórmula Infantil Em Pó Sem Glúten Danone Aptamil Proexpert Pepti 800gr","23","CPG","FOODS","INFANTS & BABIES","MILKBASED COMPOUND","MLB-BABY_FORMULAS"
"2687328940","30 Cachepots Para Mini Suculentas (rótulos) Lembrancinhas","23","FURNISHING & HOUSEWARE","DECOR","ORNAMENTS","ORNAMENTS","MLB-DECORATIVE_AND_FLOWER_VASES"
"4213265643","Short Saia Estilo Alfaiataria Com Cinto-monajeys","23","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-SKIRTS"
"4176016154","Fechadura Externa Papaiz 323z Porta Perfil Estreito Alumínio Branca Branco","23","CONSTRUCTION & INDUSTRY","SECURITY","NOT DIGITAL LOCKS","NOT DIGITAL LOCKS","MLB-DOOR_AND_WINDOW_LOCKS"
"4476559663","Vestido Feminino Em Malha E Tule Midi, Ajusta Ao Corpo","23","FASHION","APPAREL","CLOTHING","DRESSES","MLB-DRESSES"
"4077091745","Bastão E Tripé Para Câmeras Dslr Gopro Celular Ulanzi Mt-16","23","TECHNOLOGY","CAMERAS & DRONES","CAMERA ACCESSORIES","SUPPORTS & STABILIZERS","MLB-CAMERA_TRIPODS"
"5511913656","Blazer Plus Size Com Botoes Forrados","23","FASHION","APPAREL","CLOTHING","OTHER APPAREL","MLB-SUITS"
"3767247451","Moletom Blusa Frio Unissex Gola Redonda Careca Liso Promoção","23","FASHION","APPAREL","CLOTHING","SWEATERS AND CARDIGANS","MLB-SWEATSHIRTS_AND_HOODIES"
"4200379697","Conjunto Saída De Praia Quimono Feminino + Biquíni Florido","23","FASHION","APPAREL","CLOTHING","BEACHWEAR","MLB-SWIMWEAR"
"6248325298","Kit C/4 Moringa 500ml De Vidro Com Copo  290ml Nadir","23","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","TABLETOP","DRINKWARE & ICE","MLB-DRINK_JUGS"
"5585401776","Hub Usb C 5 Portas 3.0 Cabo Extensor Adaptador Thunderbolt Dock Satation Dex Macbook Air M1 M2 iPad Type C Tablet Computador Pc Notebook Impressora Switch Voxo Alumínio Tipo C 5p","23","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","PERIPHERALS ACCESSORIES","HUBS USB","MLB-USB_HUBS"
"2072999187","Bota Galocha Pvc Impermeável Cano Extra Curto Innpro","23","CONSTRUCTION & INDUSTRY","INDUSTRY","SAFETY EQUIPMENT","SAFETY EQUIPMENT","MLB-SAFETY_FOOTWEAR"
"4825923934","Saco Stand Up Pouch Papel Zip Kraft C/visor 9x14+3cm 50 Unid","23","CONSTRUCTION & INDUSTRY","INDUSTRY","ADVERTISEMENT & GRAPHIC DESIGN","ADVERTISEMENT & GRAPHIC DESIGN","MLB-COMMERCIAL_AND_EVENT_BAGS"
"5880280242","Racao Umida Vet Life Gatos Adultos Diabetic Lata 85gr","23","CPG","PET","PET FOOD & TREATS","CAT & DOGS FOOD AND TREATS","MLB-CAT_AND_DOG_FOODS"
"3299076713","Gel Condutor Incolor 5 Kg Ultrassom Estética rmc Heccus","23","BEAUTY","BEAUTY PERSONAL CARE","BODY CARE","BODY CARE","MLB-BODY_SKIN_CARE_PRODUCTS"
"4564076435","Saia De Cetim Midi Feminina Lisa Cintura Alta Elegante","23","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-SKIRTS"
"4040839475","Tecido Linho Misto Liso","23","CONSTRUCTION & INDUSTRY","INDUSTRY","TEXTIL INDUSTRY","TEXTIL INDUSTRY","MLB-FABRICS"
"4231399367","Conjunto Feminino Calça E Colete Alfaiataria Liso Social","23","FASHION","APPAREL","CLOTHING","WINTER TOPS SWEATSHIRT","MLB-VESTS"
"5306688422","Bateria Moto Volt 7ah Cbx250 Twister Cb300 Nx Xr 250 Bros","23","VEHICLE PARTS & ACCESSORIES","ACC MOTORCYCLES","MOTORCYCLE ACCESSORIES","MOTORCYCLE ACCESSORIES EXTERIOR","MLB-MOTORCYCLE_ACCESSORIES"
"5321183042","Tomada De Painel Vermelha 10a 2p+t Com Rabicho Margirius Vermelho","23","CONSTRUCTION & INDUSTRY","CONSTRUCTION","ELECTRICAL","SWITCHES AND PLUGS","MLB-ELECTRICAL_OUTLETS"
"4190892073","Carteira Feminina Pequena Porta Cartão Couro Pu Slim Estliny","23","FASHION","APPAREL ACCESSORIES","BAG & BACKPACK","WALLETS","MLB-WALLETS_AND_COIN_PURSES"
"4610402553","Camisa Seleção Brasileira Copa 2026 Azul Escuro","23","FASHION","APPAREL","CLOTHING","FOOTBALL SHIRTS","MLB-FOOTBALL_SHIRTS"
"4116257592","100 Uni Prato De Festa E Churrasco Descartável 18cm Plástico Branco","23","T & B","PARTY","PARTY DISPOSABLES","PARTY DISPOSABLES","MLB-DISPOSABLE_PLATES"
"3813360151","Fita Led 110v/220v Direta 120leds/m Rolo 10m Não Usa Fonte","23","CONSTRUCTION & INDUSTRY","LIGHTING","BULBS & LED STRIPS","BULBS & LED STRIPS","MLB-LED_STRIPS"
"3731238661","Sapato Antiderrapante Monseg Profissional Cozinha","23","CONSTRUCTION & INDUSTRY","INDUSTRY","SAFETY EQUIPMENT","SAFETY EQUIPMENT","MLB-SAFETY_FOOTWEAR"
"5126607156","Fraldas Para Adultos Descartável Bigfral Derma Plus Noturna Tamanho Médio","23","CPG","CPG PERSONAL CARE","ADULT DIAPERS & PADS","ADULT DIAPERS","MLB-ADULT_DIAPERS"
"6397498660","Prato Acrílico Quadrado Resistente Refeição 22cm Kit 50und - Branco","23","T & B","PARTY","PARTY DISPOSABLES","PARTY DISPOSABLES","MLB-DISPOSABLE_PLATES"
"961306653","Cortina Corta Luz Blackout Com Voil 2,00 X 1,40 - Eddi Casa","23","FURNISHING & HOUSEWARE","TEXTILES","CURTAINS, BLINDS AND ACC","CURTAINS & BLINDS ACC","MLB-MANUAL_INDOOR_CURTAINS_AND_BLINDS"
"2176040434","Creme De Barbear Pele Sensível Bozzano 65g","23","CPG","CPG PERSONAL CARE","CPG BODY CARE","DEPILATORY","MLB-SHAVING_CREAMS"
"4282682855","Lixeira Antiodor Com Sensor Inteligente Abre Fácil Cesto 17l Preto","23","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","CLEANING & LAUNDRY","HOME CLEANING","MLB-WASTE_BASKETS"
"5652612228","Câmera Inteligente Im7 + 3mp De Resolução Branca Intelbras Branco","23","CONSTRUCTION & INDUSTRY","SECURITY","CAMERAS, MONITORS & KITS","CAMERAS, MONITORS & KITS","MLB-SURVEILLANCE_CAMERAS"
"5799634504","Perfil Cantoneira De Pvc 7mm X 4mm Com Autocolante Com 3mts","23","CONSTRUCTION & INDUSTRY","TOOLS","OTHER TOOLS","OTHER TOOLS","MLB-TOOL_AND_CONSTRUCTION_SUPPLIES"
"4358002237","Termômetro Infravermelho Gm-300 Temperatura -50 A 420oc Com Mira Laser Blackone","23","CONSTRUCTION & INDUSTRY","TOOLS","MEASURING TOOLS","TEMPERATUR","MLB-INFRARED_THERMOMETERS"
"6506335292","Mangueira Flexível Monocomando Inox 70cm Dona D.cor Para Torneira Banheiro Cozinha Prateado Brilhante","23","CONSTRUCTION & INDUSTRY","CONSTRUCTION","FAUCETS","BATHROOM FAUCETS","MLB-BATHROOM_FAUCETS_AND_MIXERS"
"2132305089","Válvula Ralo Lavatório Cuba 7/8 Metal Preta Inox Escoamento Preto","23","CONSTRUCTION & INDUSTRY","CONSTRUCTION","BATHROOM & KITCHEN CONSTRUCTION","BATHTUBS, SHOWERS ACC & DRAINS","MLB-DRAIN_GRATES"
"4498925869","Cascalho De Pedra Natural Roladas Tipo || 1kg Artesanatos Ametista","23","FASHION","APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","OTHER APPAREL ACCESSORIES","MLB-PRECIOUS_AND_SEMI_PRECIOUS_STONES"
"4134440270","Kit 3 Calças Jeans Feminina Lycra Cintura Alta Empina Bumbum","23","FASHION","APPAREL","CLOTHING","PANTS & OTHERS","MLB-PANTS"
"5990169734","Refletor Projetor Led 10w Bivolt Ip65 6500k Philips Bvp152 Cor Da Carcaça Preto Cor Da Luz Branco-frio","23","CONSTRUCTION & INDUSTRY","LIGHTING","EMERGENCY & FLOOD LIGHTS","EMERGENCY & FLOOD LIGHTS","MLB-FLOOD_LIGHTS"
"4218473011","Câmera Analógica 2mp Colorvu Bullet Hilook Thc-b129-lps(2.8mm) Branco","23","CONSTRUCTION & INDUSTRY","SECURITY","CAMERAS, MONITORS & KITS","CAMERAS, MONITORS & KITS","MLB-SURVEILLANCE_CAMERAS"
"5415679886","Porta Papel Higiênico De Parede Paradise Para Banheiro Em Aço Inox Prateado","23","FURNISHING & HOUSEWARE","HOUSEHOLD ITEMS","BATHROOM","BATHROOM ACCESSORIES","MLB-TOILET_PAPER_HOLDERS"
"6119750376","Processador Intel Xeon X5660 6 Núcleos 3.2ghz  Lga1366 Ddr3","23","TECHNOLOGY","IT PERIPHERALS, PARTS & ACCESSORIES","DESKTOP PC PARTS","PROCESSORS","MLB-COMPUTER_PROCESSORS"
"5732934136","Comida Molhada Cão Adulto Pet Delícia Panelinha De Carne 320g","23","CPG","PET","PET FOOD & TREATS","CAT & DOGS FOOD AND TREATS","MLB-CAT_AND_DOG_FOODS"
"5634116148","Short Masculino Curto Dry Fitness Treino Atividade Física","23","FASHION","APPAREL","CLOTHING","SPORTSWEAR","MLB-SPORT_SHORTS"
"4562523745","Pochete Impermeável Com Visor Porta Garrafa Chaves Preto","23","FASHION","APPAREL ACCESSORIES","BAG & BACKPACK","OTHER BAG&BACKPACK","MLB-FANNY_PACKS"
"6613030636","Amazon Fire Tv Stick 4k Ontrole 8gb Com Alexa Black Voice Preto De Voz","23","HOME ELECTRONICS","TELEVISIONS & STREAMING DEVICES","STREAMING MEDIA DEVICES","STREAMING MEDIA DEVICES","MLB-STREAMING_MEDIA_DEVICES"
"6237171944","Microfone Lapela Sem Fio Duplo Anti Ruido P/ iPhone Android Receptor Lightning Para iPhone 8 Ao 14","23","ENTERTAINMENT","MUSICAL INSTRUMENTS","MICROPHONES","MICROPHONES","MLB-MICROPHONES"
"5149600782","Atacado Saco Transparente Cristal Pp Diversas Medidas 1kg","23","CONSTRUCTION & INDUSTRY","STATIONERY","OFFICE & SCHOOL SUPPLIES","OTHER OFFICE & SCHOOL SUPPLIES","MLB-SHEET_PROTECTORS"
